gene_name,num_of_illumina_exps,median_illumina_mean_read2_gc_fraction,num_of_ultima_exps,median_ultima_mean_read2_gc_fraction
MAGI2,21.0,0.4031501831501831,24.0,0.3842449759719683
MAGI2-AS1,1.0,0.4,1.0,0.3777777777777777
MAGI2-AS2,,,1.0,0.4333333333333333
MAGI3,21.0,0.4243002544529262,24.0,0.397129796012191
MAGIX,21.0,0.5608843537414966,24.0,0.5385895566250678
MAGOH,21.0,0.3803879513846734,24.0,0.30930569797122237
MAGOHB,21.0,0.3470517312836743,24.0,0.34746469401585545
MAGT1,21.0,0.3853037293348712,24.0,0.39328804591310923
MAIP1,21.0,0.3309490001183292,24.0,0.29490107974754676
MAJIN,19.0,0.4675885911840968,20.0,0.43364255600718093
MAK,21.0,0.4041173152848279,24.0,0.38000414279382744
MAK16,21.0,0.4147715328015828,24.0,0.39741913514802324
MAL,21.0,0.5076797385620915,24.0,0.43671021127300513
MAL2,12.0,0.33888888888888885,13.0,0.2771084337349397
MAL2-AS1,2.0,0.31666666666666665,7.0,0.3333333333333333
MALAT1,21.0,0.3757636076915717,24.0,0.344921406146657
MALINC1,21.0,0.3675324675324675,24.0,0.33734060608974986
MALL,21.0,0.464973544973545,24.0,0.42905997167129944
MALRD1,21.0,0.3998050682261208,24.0,0.33069616019136716
MALSU1,21.0,0.4028151135005974,24.0,0.33941393665142217
MALT1,21.0,0.3878771742988995,24.0,0.3693703242273879
MAMDC2,21.0,0.3199652777777778,24.0,0.31866152659881913
MAMDC2-AS1,21.0,0.3929331630481056,24.0,0.38279761575822635
MAMDC4,21.0,0.5417417417417417,24.0,0.607962222668243
MAML1,21.0,0.3929794149512459,24.0,0.35183531755824826
MAML2,21.0,0.4418484584060499,24.0,0.40756172683057157
MAML3,21.0,0.4716441262264651,24.0,0.44382304123614524
MAMLD1,21.0,0.4224719101123595,24.0,0.40158730158730155
MAMSTR,21.0,0.5431724137931034,24.0,0.573068746709848
MAN1A1,21.0,0.4604225374536307,24.0,0.37510400542409555
MAN1A2,21.0,0.4006360953901223,24.0,0.3964114479392038
MAN1B1,21.0,0.6310141260805398,24.0,0.5525354387059148
MAN1B1-DT,21.0,0.5247297881539127,24.0,0.5656350798089256
MAN1C1,21.0,0.4230158730158729,24.0,0.38556644379886573
MAN2A1,21.0,0.4192627450980392,24.0,0.37053536901312334
MAN2A2,21.0,0.4622488748082773,24.0,0.40099787775016227
MAN2B1,21.0,0.5551309271054493,24.0,0.5428314913628312
MAN2B2,21.0,0.4731309101654846,24.0,0.3757632254544311
MAN2C1,21.0,0.5546121593291404,24.0,0.4961564544382064
MANBA,21.0,0.4283995394358089,24.0,0.34415067688779966
MANBAL,21.0,0.5046589310829818,24.0,0.485186518943162
MANCR,3.0,0.4662921348314607,6.0,0.4586599862461931
MANEA,21.0,0.2975654883630343,24.0,0.2963397035315115
MANEA-DT,21.0,0.337403787127544,24.0,0.3285912072447136
MANEAL,21.0,0.47122394716528,24.0,0.44554138879134975
MANF,21.0,0.4432876789065344,24.0,0.44483291777429657
MANSC1,21.0,0.4124074074074074,24.0,0.34088497459514766
MANSC4,20.0,0.4574845679012345,24.0,0.41926406926406923
MAOA,21.0,0.432049579459938,24.0,0.4463760239784349
MAOB,21.0,0.4177777777777778,23.0,0.3652295850066934
MAP10,21.0,0.3981313547677934,24.0,0.3708987961646356
MAP1A,21.0,0.5336892771912793,24.0,0.47280647892969974
MAP1B,21.0,0.4328165374677002,24.0,0.39507717371766926
MAP1LC3A,21.0,0.6430068226120857,24.0,0.5739246426610709
MAP1LC3B,21.0,0.3997771997013272,24.0,0.3308417639171327
MAP1LC3B2,21.0,0.4770716292134831,24.0,0.44374733479821094
MAP1LC3C,10.0,0.5166666666666666,10.0,0.575
MAP1S,21.0,0.6482409775504405,24.0,0.5975219991630714
MAP2,21.0,0.4101364522417153,24.0,0.38587363440532163
MAP2K1,21.0,0.3773550271172298,24.0,0.2849140555172397
MAP2K2,21.0,0.7096175478065242,24.0,0.5719207327119151
MAP2K3,21.0,0.5537267941257966,24.0,0.4927681709230839
MAP2K4,21.0,0.4101883890811226,24.0,0.37942350000316555
MAP2K5,21.0,0.5603487371960278,24.0,0.43444913845922206
MAP2K6,21.0,0.3932174505794137,24.0,0.36842604041834426
MAP2K7,21.0,0.6417576050217286,24.0,0.5259730525154923
MAP3K1,21.0,0.4071882124510941,24.0,0.37872673820363284
MAP3K10,21.0,0.5910179640718562,24.0,0.569485627058725
MAP3K11,21.0,0.6162281610386022,24.0,0.5568992448693169
MAP3K12,21.0,0.3922061436912922,24.0,0.31831450475853407
MAP3K13,21.0,0.40652603688984,24.0,0.46448387885419795
MAP3K14,21.0,0.5517570281124499,24.0,0.5155569005706879
MAP3K14-AS1,21.0,0.5339869281045752,24.0,0.4526034428985772
MAP3K15,20.0,0.445863865819899,24.0,0.39203021479761313
MAP3K19,12.0,0.3665667915106118,13.0,0.3666666666666666
MAP3K2,21.0,0.3873573183066031,24.0,0.3493142510859776
MAP3K20,21.0,0.4344184318097361,24.0,0.445831083628476
MAP3K20-AS1,19.0,0.4296296296296296,22.0,0.4453703703703703
MAP3K21,21.0,0.397997997997998,24.0,0.37467454896039415
MAP3K3,21.0,0.5797422500870777,24.0,0.5018268220650852
MAP3K4,21.0,0.4997193991034459,24.0,0.4349615900220391
MAP3K5,21.0,0.4117633978207694,24.0,0.3966396031609484
MAP3K6,21.0,0.5927230046948357,24.0,0.5211835528270614
MAP3K7,21.0,0.3776016439160428,24.0,0.33970795338980364
MAP3K7CL,21.0,0.3576168929110105,24.0,0.32430091444264975
MAP3K8,21.0,0.4004263413354322,24.0,0.3552822607787684
MAP3K9,21.0,0.4876310272536687,24.0,0.49542458560260416
MAP4,21.0,0.4918171538794106,24.0,0.45703666017428757
MAP4K1,21.0,0.58165820642978,24.0,0.5160184972509196
MAP4K2,21.0,0.5242374536223394,24.0,0.46951523317815247
MAP4K3,21.0,0.3942927886103374,24.0,0.34047576599744195
MAP4K4,21.0,0.4902134032197679,24.0,0.4439547389500744
MAP4K5,21.0,0.4034230667722354,24.0,0.33627339239049536
MAP6,16.0,0.5037037037037037,21.0,0.4476623376623376
MAP6D1,14.0,0.758689138576779,21.0,0.5814814814814815
MAP7,21.0,0.4941287491188575,24.0,0.4041278087855797
MAP7D1,21.0,0.6177897130053709,24.0,0.5305745207814068
MAP7D2,21.0,0.5271111111111111,24.0,0.49086338679611985
MAP7D3,21.0,0.4354576632371059,24.0,0.39781933010611636
MAP9,21.0,0.346316715358276,24.0,0.3579026118625366
MAPK1,21.0,0.3847520719202135,24.0,0.3541233677323215
MAPK10,21.0,0.39245122985581,24.0,0.410944220287479
MAPK11,21.0,0.6173690932311622,24.0,0.6154900997321833
MAPK12,21.0,0.6342650103519668,24.0,0.5461669419571794
MAPK13,21.0,0.4480278422273782,24.0,0.43170983885529124
MAPK14,21.0,0.4506679190148194,24.0,0.43209940892609366
MAPK15,21.0,0.6626984126984128,24.0,0.6282346225805073
MAPK1IP1L,21.0,0.3597680833400283,24.0,0.3252307647771267
MAPK3,21.0,0.5967507114022897,24.0,0.5697138063102476
MAPK4,3.0,0.5074074074074074,3.0,0.4138888888888888
MAPK6,21.0,0.4052362124898621,24.0,0.35183423200847164
MAPK7,21.0,0.5236907730673317,24.0,0.4085961003755305
MAPK8,21.0,0.3971785922047702,24.0,0.360973024865167
MAPK8IP1,21.0,0.617562724014337,24.0,0.5629993360805596
MAPK8IP2,20.0,0.6088888888888888,24.0,0.6025133660450916
MAPK8IP3,21.0,0.6124532197702929,24.0,0.548418042236704
MAPK9,21.0,0.3999249812453113,24.0,0.36734497589897425
MAPKAP1,21.0,0.4771132215262342,24.0,0.398185568069913
MAPKAPK2,21.0,0.5823082239115411,24.0,0.48434597368009813
MAPKAPK3,21.0,0.5689473684210526,24.0,0.4610612547265752
MAPKAPK5,21.0,0.4161851284669048,24.0,0.39539698742209256
MAPKAPK5-AS1,21.0,0.5136552680221811,24.0,0.38908300679669755
MAPKBP1,21.0,0.5735981966751197,24.0,0.5409096960994786
MAPRE1,21.0,0.4101878458918688,24.0,0.3487633400038042
MAPRE2,21.0,0.4058520200586621,24.0,0.4038519338557668
MAPRE3,21.0,0.5887738670347367,24.0,0.4912160301980064
MAPT,21.0,0.5579710144927537,24.0,0.5010114992818028
MAPT-AS1,6.0,0.5877777777777777,14.0,0.5628122308354866
MARC1,21.0,0.3833333333333333,24.0,0.33897805882157567
MARC2,21.0,0.3611111111111111,24.0,0.31034812670373524
MARCH1,21.0,0.3536132934281082,24.0,0.3826625205999371
MARCH10,20.0,0.5422222222222222,23.0,0.5112428634167765
MARCH11,3.0,0.3286516853932584,4.0,0.2373638344226579
MARCH2,21.0,0.5664312277603873,24.0,0.4917865071612338
MARCH3,21.0,0.4020656338497417,24.0,0.35832123800858084
MARCH4,18.0,0.5632828282828283,24.0,0.299673202614379
MARCH5,21.0,0.3530091438071488,24.0,0.31849402435488716
MARCH6,21.0,0.3782197266578135,24.0,0.3810432426574858
MARCH7,21.0,0.3694681154846175,24.0,0.35157749059852655
MARCH8,21.0,0.4489786350545844,24.0,0.4239893063828639
MARCH9,21.0,0.5554521001448376,24.0,0.5229181342199917
MARCKS,21.0,0.5274475524475525,24.0,0.4417249499442315
MARCKSL1,21.0,0.4358190897292065,24.0,0.3495742271640414
MARCO,20.0,0.6093766493766494,24.0,0.5742469252105032
MARF1,21.0,0.4633808029608174,24.0,0.43154009259252457
MARK1,20.0,0.41269246774864754,24.0,0.36325410380414735
MARK2,21.0,0.612470282151348,24.0,0.5045757071331831
MARK3,21.0,0.4373635867786626,24.0,0.42061367221510537
MARK4,21.0,0.5675693418677171,24.0,0.4971586768548083
MARS,21.0,0.5035450331955406,24.0,0.42342471207324583
MARS2,21.0,0.4112573099415205,24.0,0.3910581215531209
MARVELD1,21.0,0.5328051643192488,24.0,0.44942674336663
MARVELD2,21.0,0.4174603174603174,24.0,0.4007331214049975
MARVELD3,21.0,0.5161111111111111,24.0,0.5228324584339703
MAS1,21.0,0.5301010101010101,24.0,0.5371795028870501
MAS1L,2.0,0.5111111111111111,2.0,0.4240740740740741
MASP1,15.0,0.5666666666666667,16.0,0.4888888888888889
MASP2,20.0,0.45189393939393935,24.0,0.47584633136012133
MAST1,21.0,0.6190775681341719,24.0,0.4913305274338159
MAST2,21.0,0.5523086654016445,24.0,0.4522251640207623
MAST3,21.0,0.5779923700524559,24.0,0.5441887542089963
MAST4,21.0,0.4637270912720014,24.0,0.4080252713417891
MAST4-AS1,21.0,0.40020964360587,24.0,0.3355316029177462
MASTL,21.0,0.3962053043793435,24.0,0.375829666399764
MAT1A,10.0,0.5458052434456928,16.0,0.47573326593288784
MAT2A,21.0,0.4726378193374893,24.0,0.3560659974563367
MAT2B,21.0,0.3437575865233739,24.0,0.2983482977465685
MATK,21.0,0.708691665255911,24.0,0.6439318166395345
MATN1,21.0,0.4871345029239766,24.0,0.37380606587678855
MATN1-AS1,21.0,0.536186384666226,24.0,0.4408538107563622
MATN2,21.0,0.4349973161567365,24.0,0.4122226004626645
MATN3,5.0,0.4444444444444444,13.0,0.4305288461538462
MATN4,21.0,0.6890909090909091,24.0,0.49843140615070436
MATR3,21.0,0.4305989260636101,24.0,0.3509875753773425
MAU2,21.0,0.4728591308071077,24.0,0.46795297734720576
MAVS,21.0,0.4893425925925926,24.0,0.5077950934018866
MAX,21.0,0.4623250640482116,24.0,0.3784199682388353
MAZ,21.0,0.6145478608332697,24.0,0.501784872149215
MB,20.0,0.4896825396825397,24.0,0.4733268102202697
MB21D2,21.0,0.457088122605364,24.0,0.3684610090959194
MBD1,21.0,0.4417000988429559,24.0,0.3939073162437743
MBD2,21.0,0.4201595441595441,24.0,0.3486892101256714
MBD3,21.0,0.6425649350649351,24.0,0.6272659554722151
MBD3L1,10.0,0.6871410736579275,14.0,0.675
MBD3L2B,,,1.0,0.3888888888888889
MBD4,21.0,0.4034399188861686,24.0,0.4189712069754201
MBD5,21.0,0.363210269092622,24.0,0.36088504347336614
MBD6,21.0,0.5252185608607935,24.0,0.40077402107809923
MBIP,21.0,0.344773277950848,24.0,0.31522341397782583
MBL2,2.0,0.29555555555555557,1.0,0.4111111111111111
MBLAC1,21.0,0.5574410774410774,24.0,0.5418455270534068
MBLAC2,21.0,0.3542957923910305,24.0,0.31892040292387547
MBNL1,21.0,0.4042211216581831,24.0,0.35572140601563174
MBNL1-AS1,21.0,0.4025232403718459,24.0,0.40445298851090483
MBNL2,21.0,0.3849001559277702,24.0,0.36943351340790553
MBNL3,21.0,0.3792493386243385,24.0,0.3329996328154554
MBOAT1,21.0,0.4213972431077694,24.0,0.4345543505970696
MBOAT2,21.0,0.3789047413171926,24.0,0.36229555908364897
MBOAT4,21.0,0.4476190476190476,23.0,0.4377777777777778
MBOAT7,21.0,0.5661248388036109,24.0,0.5382347403478098
MBP,21.0,0.5023659450077647,24.0,0.43389593539194327
MBTD1,21.0,0.3762703094277139,24.0,0.35002592522082954
MBTPS1,21.0,0.4256162832587103,24.0,0.431632080626219
MBTPS2,21.0,0.3902275769745649,24.0,0.3667897074541176
MC1R,21.0,0.5659259259259259,24.0,0.5403118630106145
MC2R,15.0,0.4670947030497592,10.0,0.4838548752834466
MC4R,2.0,0.42144194756554304,2.0,0.46111111111111114
MC5R,1.0,0.4444444444444444,,
MCAM,21.0,0.5023640661938534,24.0,0.5728896477231351
MCAT,21.0,0.5869338546757902,24.0,0.5066093651485544
MCC,21.0,0.4562841530054645,24.0,0.36484128471205485
MCCC1,21.0,0.4410952096998609,24.0,0.38013770902446953
MCCC1-AS1,18.0,0.39999999999999997,24.0,0.27561728395061724
MCCC2,21.0,0.4435339506172839,24.0,0.3523788707393751
MCCD1,13.0,0.6099518459069021,4.0,0.5805555555555555
MCEE,21.0,0.3814907291811162,24.0,0.411079041045901
MCEMP1,21.0,0.5174485596707818,24.0,0.4320033609984334
MCF2,21.0,0.3714285714285714,24.0,0.3547741452759373
MCF2L,21.0,0.4808796296296296,24.0,0.4014921858797569
MCF2L-AS1,21.0,0.5198305929247633,24.0,0.35870746764720884
MCF2L2,21.0,0.4126636225266362,24.0,0.3771540017866489
MCFD2,21.0,0.3720245022060899,24.0,0.3718726885504126
MCHR1,5.0,0.5222222222222223,10.0,0.525
MCHR2,3.0,0.56,5.0,0.5319148936170213
MCIDAS,1.0,0.3466666666666667,,
MCL1,21.0,0.4567983191399003,24.0,0.38557875359509625
MCM10,21.0,0.4623623623623624,24.0,0.4622500176542666
MCM2,21.0,0.570225276823215,24.0,0.443036573834125
MCM3,21.0,0.4941679063203265,24.0,0.4192214852851246
MCM3AP,21.0,0.5182913237311385,24.0,0.41833329449980194
MCM3AP-AS1,21.0,0.4491824668705402,24.0,0.4150503144344593
MCM4,21.0,0.4783903957314362,24.0,0.4280131430668658
MCM5,21.0,0.6115112414467254,24.0,0.5511900097734463
MCM6,21.0,0.4293372319688109,24.0,0.36690166856782386
MCM7,21.0,0.5645200219418541,24.0,0.4957136351952697
MCM8,21.0,0.4152837729816147,24.0,0.40986206916419554
MCM8-AS1,16.0,0.49777777777777776,21.0,0.5
MCM9,21.0,0.4057505544085035,24.0,0.40034333043181014
MCMBP,21.0,0.4564457252641691,24.0,0.37020878006956326
MCMDC2,21.0,0.381031746031746,24.0,0.34863711738527037
MCOLN1,21.0,0.58727969348659,24.0,0.6103571194190418
MCOLN2,21.0,0.460627144939119,24.0,0.4343078394540239
MCOLN3,21.0,0.4177777777777777,24.0,0.4902531751816889
MCPH1,21.0,0.4120415318230852,24.0,0.37314918712992684
MCPH1-AS1,21.0,0.4505477308294209,24.0,0.36877100136816854
MCRIP1,21.0,0.6619720646295743,24.0,0.5663033252501044
MCRIP2,21.0,0.6339042883437268,24.0,0.6319947900879475
MCRS1,21.0,0.5611499913599447,24.0,0.4207636011884621
MCTP1,21.0,0.3958078640482074,24.0,0.3864614529574093
MCTP2,21.0,0.3915919329712433,24.0,0.3657739369082535
MCTS1,21.0,0.3969492154368109,24.0,0.39902807816879726
MCU,21.0,0.4193971631205674,24.0,0.359829963880103
MCUB,21.0,0.3654902397387367,24.0,0.30714796543002487
MCUR1,21.0,0.4406275919270113,24.0,0.38168985916011944
MDC1,21.0,0.5046440129449838,24.0,0.47310007240694363
MDC1-AS1,17.0,0.54,18.0,0.5277777777777778
MDFI,20.0,0.6136902705814623,23.0,0.4566666666666666
MDFIC,21.0,0.4841215466108415,24.0,0.45998392495682927
MDGA1,20.0,0.5973333333333334,24.0,0.5026271108526064
MDGA2,21.0,0.3874178403755868,24.0,0.3902272058024568
MDH1,21.0,0.3575107888831348,24.0,0.3599575673262324
MDH1B,20.0,0.3899691358024691,24.0,0.34597776146097947
MDH2,21.0,0.4701975100627165,24.0,0.43686438305789965
MDK,21.0,0.5781702454180662,24.0,0.44503804206729886
MDM1,21.0,0.3747373188405797,24.0,0.36404619755812645
MDM2,21.0,0.4024019799400807,24.0,0.37261150717487884
MDM4,21.0,0.4076282023650445,24.0,0.3984997857245612
MDN1,21.0,0.447897685621531,24.0,0.4188776876514152
MDP1,21.0,0.4384249345705448,24.0,0.36113580557804803
MDS2,21.0,0.5339506172839505,24.0,0.48885884139922253
ME1,21.0,0.3790849673202614,24.0,0.3370924504068653
ME2,21.0,0.4165483659232801,24.0,0.37369492185793385
ME3,21.0,0.4958096782914301,24.0,0.4500984529854368
MEA1,21.0,0.5089774236387782,24.0,0.4632976025970337
MEAF6,21.0,0.4049842641489305,24.0,0.3844107879862567
MECOM,21.0,0.4334976988823142,24.0,0.40283808264020515
MECP2,21.0,0.5067943206981894,24.0,0.4500119731920714
MECR,21.0,0.5639736684619988,24.0,0.5118556834352728
MED1,21.0,0.4393968248472152,24.0,0.438924499708249
MED10,21.0,0.3563180312352105,24.0,0.31910740235822843
MED11,21.0,0.5286360365916333,24.0,0.4288560128584398
MED12,21.0,0.5025224673202614,24.0,0.44396724099109197
MED12L,21.0,0.425359533474632,24.0,0.38674488319617395
MED13,21.0,0.3852606219886115,24.0,0.36000605617694464
MED13L,21.0,0.3675467283507485,24.0,0.3581750607167611
MED14,21.0,0.4986565139381209,24.0,0.4078161754746894
MED14OS,21.0,0.3930398322851153,24.0,0.3172973893542226
MED15,21.0,0.6351383484651967,24.0,0.5123368033806048
MED16,21.0,0.6662117235345582,24.0,0.6222681516927544
MED17,21.0,0.4142150247413405,24.0,0.4156094680446303
MED18,21.0,0.4728528528528528,24.0,0.4297821475108118
MED19,21.0,0.5189486260454002,24.0,0.4429085737061304
MED20,21.0,0.4229910714285714,24.0,0.34961186400189087
MED21,21.0,0.3551960245488687,24.0,0.2921957801914651
MED22,21.0,0.5903910348116357,24.0,0.5107286475066837
MED23,21.0,0.3656078431372549,24.0,0.3610240018626933
MED24,21.0,0.5377363377363378,24.0,0.4226601697789014
MED25,21.0,0.6076586433260394,24.0,0.4934016543577081
MED26,21.0,0.4627034677990092,24.0,0.4213381155363121
MED27,21.0,0.5164936562860438,24.0,0.40009067739553184
MED28,21.0,0.3928896263520157,24.0,0.35476453892221227
MED29,21.0,0.5434681260768217,24.0,0.4953265358334199
MED30,21.0,0.2663875294544136,24.0,0.28820955431947665
MED31,21.0,0.3958864691648682,24.0,0.33351766817378564
MED4,21.0,0.4178100664767331,24.0,0.37390617481838606
MED4-AS1,20.0,0.43938492063492063,23.0,0.4483072483072483
MED6,21.0,0.4193017791205102,24.0,0.4169981463438718
MED7,21.0,0.3688397790055248,24.0,0.3448797184939723
MED8,21.0,0.4665742665742665,24.0,0.40477835599334405
MED9,21.0,0.4839201211432898,24.0,0.45389265181750393
MEDAG,15.0,0.4622222222222222,22.0,0.30972222222222223
MEF2A,21.0,0.4224467251086879,24.0,0.37902678920167215
MEF2B,16.0,0.6222222222222222,23.0,0.5555555555555555
MEF2C,21.0,0.4354533485081788,24.0,0.41494651824412576
MEF2C-AS1,21.0,0.4064781532071252,24.0,0.3815569026176726
MEF2C-AS2,20.0,0.5856481481481481,20.0,0.5653191489361702
MEF2D,21.0,0.4949156700398651,24.0,0.325632638471806
MEFV,21.0,0.5357429718875503,24.0,0.5143996165352118
MEG3,21.0,0.4519185423365488,24.0,0.45003820320956367
MEG8,21.0,0.4540350877192982,24.0,0.38919689113132483
MEG9,17.0,0.5588588588588589,23.0,0.4579539172893229
MEGF10,21.0,0.3525280898876404,24.0,0.3465099715099714
MEGF11,21.0,0.3770833333333333,24.0,0.3529814556837828
MEGF6,21.0,0.6045977011494252,24.0,0.5863888831010569
MEGF8,21.0,0.5376395534290271,24.0,0.552429800396663
MEGF9,21.0,0.4117375886524823,24.0,0.3762020258456015
MEI1,21.0,0.5548410146480885,24.0,0.3667379413349109
MEI4,20.0,0.29944958847736625,24.0,0.35539659323737616
MEIG1,21.0,0.3619047619047619,24.0,0.3458262847811109
MEIKIN,9.0,0.3146067415730337,21.0,0.3571242276903797
MEIOB,21.0,0.3733333333333333,23.0,0.3777552856500225
MEIOC,21.0,0.4490007993605115,24.0,0.4017079826725489
MEIS1,21.0,0.4210984192915657,24.0,0.377899198263299
MEIS1-AS2,21.0,0.6305218054821858,24.0,0.5044088930215702
MEIS1-AS3,20.0,0.6562527233115468,24.0,0.6218097357802559
MEIS2,21.0,0.3992753623188406,24.0,0.36300325265511935
MEIS3,11.0,0.5777777777777777,17.0,0.5666666666666667
MELK,21.0,0.3683372183372183,24.0,0.35705063739579446
MELTF,21.0,0.5913904761904762,24.0,0.5003365125751437
MELTF-AS1,21.0,0.5340142671854734,24.0,0.3624847373348945
MEMO1,21.0,0.3695398428731762,24.0,0.38916064341783335
MEN1,21.0,0.5860951468710089,24.0,0.403126274072957
MEOX1,19.0,0.4881944444444444,24.0,0.4209782200635859
MEOX2,18.0,0.5017094017094017,23.0,0.4615516545601291
MEP1A,,,4.0,0.44999999999999996
MEP1B,7.0,0.4488888888888889,16.0,0.38611111111111107
MEPCE,21.0,0.5606361323155216,24.0,0.535133157268622
MEPE,,,2.0,0.44166666666666665
MERTK,21.0,0.3925906369629532,24.0,0.3746763420764372
MESD,21.0,0.4925803792250618,24.0,0.4910214337855521
MESP1,21.0,0.636854799807043,24.0,0.42955248365441057
MESP2,20.0,0.5831746031746032,24.0,0.5085361581495376
MEST,21.0,0.3589398170965445,24.0,0.2784053594423054
MESTIT1,21.0,0.594705174488568,24.0,0.48945443607471073
MET,21.0,0.4259259259259259,24.0,0.3913547237076649
METAP1,21.0,0.4437024188108316,24.0,0.37256836502092716
METAP1D,21.0,0.415801070192005,24.0,0.3662201062616458
METAP2,21.0,0.4623577522282425,24.0,0.44058255476190794
METRN,21.0,0.6638442822384428,24.0,0.590334367585456
METRNL,21.0,0.5930973762986441,24.0,0.4174547464314581
METTL1,21.0,0.5288202109394162,24.0,0.46184464111135204
METTL11B,1.0,0.3888888888888889,1.0,0.3861111111111111
METTL13,21.0,0.4760115190784737,24.0,0.4335992419766257
METTL14,21.0,0.420295071087628,24.0,0.3865221734923906
METTL15,21.0,0.3993347406128062,24.0,0.3614466799406699
METTL16,21.0,0.4726674058394651,24.0,0.45737366671562796
METTL17,21.0,0.4737701259365535,24.0,0.43016786096317405
METTL18,21.0,0.3745177664974619,24.0,0.36570482281544303
METTL21A,21.0,0.3962178143402395,24.0,0.3880594130667029
METTL21C,14.0,0.4097170203911777,20.0,0.28055555555555556
METTL22,21.0,0.5341155731834959,24.0,0.5160199445259337
METTL23,21.0,0.4256690695169442,24.0,0.3637061004672369
METTL24,21.0,0.5370666666666666,24.0,0.4715691786804276
METTL25,21.0,0.3808021038790269,24.0,0.3417982987072541
METTL26,21.0,0.6129770892055795,24.0,0.6312078403538387
METTL27,21.0,0.6231578947368421,24.0,0.5731414694136991
METTL2A,21.0,0.4865328679464805,24.0,0.5230706232938976
METTL2B,21.0,0.4826485099664496,24.0,0.5045363576531714
METTL3,21.0,0.4499091307889954,24.0,0.36152501146464466
METTL4,21.0,0.4158234830575256,24.0,0.356272791617969
METTL5,21.0,0.3668727148788498,24.0,0.3489012310770726
METTL6,21.0,0.4596497393545364,24.0,0.47583291150950224
METTL7A,21.0,0.4060618891358808,24.0,0.3565993664633803
METTL7B,21.0,0.5589592123769339,24.0,0.4265859957474758
METTL8,21.0,0.4362276038590273,24.0,0.4200593030968284
METTL9,21.0,0.3784693210560718,24.0,0.3276231697024149
MEX3A,21.0,0.4837783519954062,24.0,0.3868227153568009
MEX3B,21.0,0.3653582930756844,24.0,0.31046349403080764
MEX3C,21.0,0.4135547866205306,24.0,0.3549251267924347
MEX3D,21.0,0.2826388888888889,24.0,0.2890863877390947
MFAP1,21.0,0.4634192730346577,24.0,0.46424797766854675
MFAP2,21.0,0.6495012758060774,24.0,0.4920623823792183
MFAP3,21.0,0.4520306513409961,24.0,0.4097071342368782
MFAP3L,21.0,0.4081159420289855,24.0,0.3783360862697487
MFAP4,21.0,0.5135650988411724,24.0,0.4843785930674329
MFAP5,21.0,0.4966666666666667,24.0,0.39449261741814934
MFF,21.0,0.3784198113207547,24.0,0.37388793151448724
MFGE8,21.0,0.5823845565493283,24.0,0.5322193486025404
MFHAS1,21.0,0.4268599033816425,24.0,0.39649279442413443
